shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10083,33.846725,-118.224114,20020,0.888
10083,33.846725,-118.224114,30001,0.888
10083,33.846726,-118.224884,30002,0.932
10083,33.846727,-118.225338,30003,0.958
10083,33.846725,-118.226878,30004,1.047
10083,33.846725,-118.227309,30005,1.072
10083,33.846724,-118.227980,30006,1.110
10083,33.846724,-118.228532,30007,1.142
10083,33.846724,-118.228601,30008,1.146
10083,33.846721,-118.229017,30009,1.170
10083,33.846726,-118.230372,30010,1.248
10083,33.846729,-118.231419,30011,1.308
10083,33.846727,-118.231645,30012,1.321
10083,33.846720,-118.232444,30013,1.367
10083,33.846738,-118.233091,30014,1.404
10083,33.846740,-118.233158,30015,1.408
10083,33.846803,-118.233860,30016,1.449
10083,33.846814,-118.233950,30017,1.454
10083,33.846817,-118.234044,30018,1.459
10083,33.846856,-118.234676,30019,1.496
10083,33.846856,-118.234676,40001,1.496
10083,33.846857,-118.234687,40002,1.496
10083,33.846856,-118.234969,40003,1.512
10083,33.846855,-118.235409,40004,1.538
10083,33.846852,-118.235594,40005,1.548
10083,33.846863,-118.238682,40006,1.726
10083,33.846863,-118.238950,40007,1.741
10083,33.846863,-118.238950,50001,1.741
10083,33.846857,-118.243711,50002,2.015
10083,33.846857,-118.244002,50003,2.032
10083,33.846857,-118.244002,60001,2.032
10083,33.846861,-118.248456,60002,2.288
10083,33.846863,-118.248528,60003,2.292
10083,33.846861,-118.248595,60004,2.296
10083,33.846864,-118.248877,60005,2.312
10083,33.846864,-118.248877,70001,2.312
10083,33.846865,-118.248973,70002,2.318
10083,33.846868,-118.249820,70003,2.367
10083,33.846868,-118.251756,70004,2.478
10083,33.846863,-118.252291,70005,2.509
10083,33.846856,-118.252776,70006,2.537
10083,33.846847,-118.252998,70007,2.549
10083,33.846842,-118.253110,70008,2.556
10083,33.846833,-118.253485,70009,2.577
10083,33.846815,-118.253755,70010,2.593
10083,33.846815,-118.253755,80001,2.593
10083,33.846784,-118.254217,80002,2.620
10083,33.846775,-118.254371,80003,2.628
10083,33.846773,-118.254416,80004,2.631
10083,33.846767,-118.254602,80005,2.642
10083,33.846772,-118.255053,80006,2.668
10083,33.846804,-118.256610,80007,2.757
10083,33.846829,-118.258194,80008,2.848
10083,33.846831,-118.258314,80009,2.855
10083,33.846837,-118.258732,80010,2.879
10083,33.846842,-118.259015,80011,2.896
10083,33.846842,-118.259015,90001,2.896
10083,33.846844,-118.259116,90002,2.901
10083,33.846859,-118.259406,90003,2.918
10083,33.846888,-118.259765,90004,2.939
10083,33.846889,-118.259774,90005,2.939
10083,33.846933,-118.260102,90006,2.958
10083,33.847007,-118.260525,90007,2.983
10083,33.847071,-118.260831,90008,3.001
10083,33.847121,-118.261027,90009,3.013
10083,33.847178,-118.261262,90010,3.027
10083,33.847189,-118.261307,90011,3.030
10083,33.847296,-118.261709,90012,3.054
10083,33.847330,-118.261829,90013,3.062
10083,33.847355,-118.261952,90014,3.069
10083,33.847408,-118.262163,90015,3.082
10083,33.847473,-118.262549,90016,3.104
10083,33.847524,-118.262938,90017,3.127
10083,33.847545,-118.263179,90018,3.141
10083,33.847552,-118.263258,90019,3.145
10083,33.847565,-118.263415,90020,3.154
10083,33.847567,-118.263457,90021,3.157
10083,33.847580,-118.263723,90022,3.172
10083,33.847583,-118.263811,90023,3.177
10083,33.847601,-118.264312,90024,3.206
10083,33.847612,-118.264654,90025,3.226
10083,33.847869,-118.264685,90026,3.244
10083,33.848067,-118.264709,90027,3.257
10083,33.848329,-118.264743,90028,3.275
10083,33.848344,-118.264745,90029,3.276
10083,33.848344,-118.264745,100001,3.276
10083,33.848435,-118.264757,100002,3.283
10083,33.848618,-118.264782,100003,3.295
10083,33.849065,-118.264843,100004,3.326
10083,33.849167,-118.264857,100005,3.334
10083,33.849305,-118.264875,100006,3.343
10083,33.849579,-118.264907,100007,3.362
10083,33.849827,-118.264937,100008,3.379
10083,33.850097,-118.264972,100009,3.398
10083,33.851136,-118.265106,100010,3.470
10083,33.851460,-118.265155,100011,3.492
10083,33.852209,-118.265249,100012,3.544
10083,33.852762,-118.265320,100013,3.583
10083,33.853097,-118.265361,100014,3.606
10083,33.853335,-118.265390,100015,3.622
10083,33.853565,-118.265420,100016,3.638
10083,33.853565,-118.265420,110001,3.638
10083,33.853589,-118.265423,110002,3.640
10083,33.853998,-118.265477,110003,3.668
10083,33.855371,-118.265654,110004,3.764
10083,33.856489,-118.265796,110005,3.841
10083,33.856764,-118.265831,110006,3.860
10083,33.856853,-118.265843,110007,3.866
10083,33.856991,-118.265860,110008,3.876
10083,33.857535,-118.265927,110009,3.914
10083,33.857819,-118.265962,110010,3.933
10083,33.858147,-118.266001,110011,3.956
10083,33.858214,-118.266009,110012,3.961
10083,33.858492,-118.266018,110013,3.980
10083,33.858834,-118.266020,110014,4.003
10083,33.858903,-118.266020,110015,4.008
10083,33.858939,-118.266020,110016,4.011
10083,33.859036,-118.266019,110017,4.017
10083,33.859266,-118.266019,110018,4.033
10083,33.859266,-118.266019,120001,4.033
10083,33.859327,-118.266018,120002,4.037
10083,33.859582,-118.266018,120003,4.055
10083,33.859860,-118.266022,120004,4.074
10083,33.860215,-118.266018,120005,4.098
10083,33.860503,-118.266020,120006,4.118
10083,33.860977,-118.266023,120007,4.151
10083,33.861061,-118.266021,120008,4.157
10083,33.861675,-118.266008,120009,4.199
10083,33.862288,-118.266018,120010,4.241
10083,33.862447,-118.266012,120011,4.252
10083,33.862635,-118.266010,120012,4.265
10083,33.862768,-118.266008,120013,4.274
10083,33.862982,-118.266006,120014,4.289
10083,33.863027,-118.266005,120015,4.292
10083,33.863126,-118.266006,120016,4.299
10083,33.863323,-118.266008,120017,4.313
10083,33.863346,-118.266009,120018,4.314
10083,33.863346,-118.266009,130001,4.314
10083,33.863820,-118.266014,130002,4.347
10083,33.864629,-118.266012,130003,4.403
10083,33.864849,-118.266012,130004,4.418
10083,33.865246,-118.266011,130005,4.445
10083,33.866180,-118.266010,130006,4.510
10083,33.866370,-118.266016,130007,4.523
10083,33.866551,-118.266022,130008,4.535
10083,33.866768,-118.266022,130009,4.550
10083,33.866933,-118.266022,130010,4.562
10083,33.866942,-118.265724,130011,4.579
10083,33.866942,-118.265724,140001,4.579
10083,33.866993,-118.264086,140002,4.673
10083,33.866995,-118.264038,140003,4.676
10083,33.867002,-118.263732,140004,4.693
10083,33.867064,-118.261533,140005,4.820
10083,33.867072,-118.261275,140006,4.835
10083,33.867072,-118.261275,150001,4.835
10083,33.867075,-118.261151,150002,4.842
10083,33.867107,-118.260221,150003,4.895
10083,33.867118,-118.259891,150004,4.914
10083,33.867129,-118.259493,150005,4.937
10083,33.867140,-118.259125,150006,4.958
10083,33.867168,-118.258184,150007,5.013
10083,33.867187,-118.257543,150008,5.049
10083,33.866952,-118.257516,150009,5.066
10083,33.866857,-118.257499,150010,5.072
10083,33.866879,-118.256337,150011,5.139
10083,33.866898,-118.255450,150012,5.190
10083,33.866947,-118.253847,150013,5.282
10083,33.866960,-118.253525,150014,5.301
10083,33.867005,-118.252205,150015,5.377
10083,33.867134,-118.252207,150016,5.386
10083,33.867332,-118.252211,150017,5.399
10083,33.867441,-118.252207,150018,5.407
10083,33.867428,-118.252571,150019,5.428
10083,33.867428,-118.252571,160001,5.428
10083,33.867418,-118.252860,160002,5.444
10083,33.867350,-118.255182,160003,5.578
10083,33.867348,-118.255330,160004,5.587
10083,33.867314,-118.256441,160005,5.650
10083,33.867301,-118.256852,160006,5.674
10083,33.867298,-118.256936,160007,5.679
10083,33.867280,-118.257534,160008,5.713
10083,33.867274,-118.257770,160009,5.727
20013,33.809893,-118.285302,10001,0.000
20013,33.810024,-118.285332,10002,0.009
20013,33.810267,-118.285391,10003,0.026
20013,33.810392,-118.285410,10004,0.035
20013,33.810433,-118.285416,10005,0.038
20013,33.810536,-118.285427,10006,0.045
20013,33.810649,-118.285438,10007,0.053
20013,33.810855,-118.285452,10008,0.067
20013,33.811077,-118.285455,10009,0.082
20013,33.811272,-118.285456,10010,0.096
20013,33.811420,-118.285455,10011,0.106
20013,33.811577,-118.285453,10012,0.117
20013,33.811701,-118.285453,10013,0.125
20013,33.811894,-118.285451,10014,0.139
20013,33.812093,-118.285449,10015,0.152
20013,33.812293,-118.285448,10016,0.166
20013,33.812441,-118.285444,10017,0.176
20013,33.812567,-118.285443,10018,0.185
20013,33.812845,-118.285438,10019,0.204
20013,33.812983,-118.285436,10020,0.214
20013,33.813129,-118.285436,10021,0.224
20013,33.813223,-118.285436,10022,0.230
20013,33.813257,-118.285412,10023,0.233
20013,33.813257,-118.285412,20001,0.233
20013,33.813323,-118.285367,20002,0.238
20013,33.813409,-118.285359,20003,0.244
20013,33.813490,-118.285359,20004,0.250
20013,33.813678,-118.285359,20005,0.263
20013,33.814236,-118.285357,20006,0.301
20013,33.814672,-118.285352,20007,0.331
20013,33.815054,-118.285348,20008,0.357
20013,33.815617,-118.285342,20009,0.396
20013,33.815760,-118.285340,20010,0.406
20013,33.816156,-118.285336,20011,0.433
20013,33.816437,-118.285334,20012,0.453
20013,33.816665,-118.285336,20013,0.468
20013,33.816922,-118.285349,20014,0.486
20013,33.816992,-118.285357,20015,0.491
20013,33.817175,-118.285378,20016,0.504
20013,33.817332,-118.285400,20017,0.515
20013,33.817445,-118.285420,20018,0.522
20013,33.817725,-118.285486,20019,0.542
20013,33.817906,-118.285536,20020,0.555
20013,33.818156,-118.285616,20021,0.573
20013,33.818355,-118.285681,20022,0.587
20013,33.818456,-118.285710,20023,0.594
20013,33.818498,-118.285723,20024,0.597
20013,33.818689,-118.285780,20025,0.611
20013,33.818810,-118.285816,20026,0.619
20013,33.818932,-118.285847,20027,0.628
20013,33.819082,-118.285877,20028,0.638
20013,33.819193,-118.285896,20029,0.646
20013,33.819210,-118.285899,20030,0.647
20013,33.819210,-118.285899,30001,0.647
20013,33.819311,-118.285916,30002,0.654
20013,33.819540,-118.285941,30003,0.670
20013,33.819928,-118.285955,30004,0.697
20013,33.820316,-118.285960,30005,0.724
20013,33.821092,-118.285961,30006,0.777
20013,33.821206,-118.285960,30007,0.785
20013,33.821404,-118.285962,30008,0.799
20013,33.821521,-118.285964,30009,0.807
20013,33.821757,-118.285963,30010,0.823
20013,33.821977,-118.285964,30011,0.838
20013,33.821977,-118.285964,40001,0.838
20013,33.822028,-118.285964,40002,0.842
20013,33.822565,-118.285967,40003,0.879
20013,33.822641,-118.285967,40004,0.884
20013,33.822943,-118.285964,40005,0.905
20013,33.823213,-118.285966,40006,0.923
20013,33.823590,-118.285963,40007,0.949
20013,33.823766,-118.285963,40008,0.961
20013,33.824096,-118.285962,40009,0.984
20013,33.824187,-118.285963,40010,0.991
20013,33.824187,-118.285963,50001,0.991
20013,33.824365,-118.285965,50002,1.003
20013,33.824362,-118.285609,50003,1.023
20013,33.824364,-118.285476,50004,1.031
20013,33.824369,-118.285101,50005,1.052
20013,33.824426,-118.284978,50006,1.061
20013,33.824421,-118.284550,50007,1.085
20013,33.824416,-118.284377,50008,1.095
20013,33.824414,-118.284281,50009,1.101
20013,33.824407,-118.284177,50010,1.107
20013,33.824394,-118.283917,50011,1.122
20013,33.824387,-118.283550,50012,1.143
20013,33.824386,-118.282941,50013,1.178
20013,33.824386,-118.282874,50014,1.182
20013,33.824382,-118.282382,50015,1.210
20013,33.824379,-118.282186,50016,1.221
20013,33.824377,-118.281892,50017,1.238
20013,33.824377,-118.281892,60001,1.238
20013,33.824375,-118.281694,60002,1.250
20013,33.824374,-118.281198,60003,1.278
20013,33.824374,-118.281014,60004,1.289
20013,33.824373,-118.280478,60005,1.320
20013,33.824369,-118.279544,60006,1.373
20013,33.824362,-118.278751,60007,1.419
20013,33.824360,-118.277505,60008,1.491
20013,33.824358,-118.277360,60009,1.499
20013,33.824356,-118.277190,60010,1.509
20013,33.824351,-118.276819,60011,1.530
20013,33.824351,-118.276791,60012,1.532
20013,33.824334,-118.276462,60013,1.551
20013,33.824304,-118.276134,60014,1.570
20013,33.824292,-118.275982,60015,1.578
20013,33.824275,-118.275874,60016,1.585
20013,33.824241,-118.275603,60017,1.600
20013,33.824232,-118.275529,60018,1.605
20013,33.824232,-118.275529,70001,1.605
20013,33.824209,-118.275339,70002,1.616
20013,33.824194,-118.275138,70003,1.627
20013,33.824194,-118.275043,70004,1.633
20013,33.824192,-118.274394,70005,1.670
20013,33.824191,-118.274038,70006,1.691
20013,33.824191,-118.273091,70007,1.745
20013,33.824191,-118.272915,70008,1.755
20013,33.824191,-118.272873,70009,1.758
20013,33.824191,-118.272488,70010,1.780
20013,33.824191,-118.272488,80001,1.780
20013,33.824191,-118.272423,80002,1.784
20013,33.824189,-118.272344,80003,1.788
20013,33.824190,-118.272296,80004,1.791
20013,33.824191,-118.271879,80005,1.815
20013,33.824191,-118.271701,80006,1.825
20013,33.824191,-118.271431,80007,1.841
20013,33.824200,-118.270946,80008,1.869
20013,33.824204,-118.270762,80009,1.879
20013,33.824204,-118.269573,80010,1.947
20013,33.824206,-118.268816,80011,1.991
20013,33.824207,-118.268632,80012,2.002
20013,33.824209,-118.268009,80013,2.037
20013,33.824209,-118.267829,80014,2.048
20013,33.824209,-118.267829,90001,2.048
20013,33.824209,-118.267455,90002,2.069
20013,33.824210,-118.267260,90003,2.081
20013,33.824211,-118.266222,90004,2.140
20013,33.824214,-118.265520,90005,2.181
20013,33.824214,-118.265027,90006,2.209
20013,33.824214,-118.264719,90007,2.227
20013,33.824214,-118.264642,90008,2.231
20013,33.824214,-118.264578,90009,2.235
20013,33.824216,-118.264225,90010,2.255
20013,33.824220,-118.263844,90011,2.277
20013,33.824219,-118.263737,90012,2.283
20013,33.824218,-118.263658,90013,2.288
20013,33.824217,-118.263570,90014,2.293
20013,33.824305,-118.263571,90015,2.299
20013,33.824562,-118.263575,90016,2.317
20013,33.824562,-118.263575,100001,2.317
20013,33.824581,-118.263575,100002,2.318
20013,33.825285,-118.263583,100003,2.366
20013,33.825490,-118.263583,100004,2.381
20013,33.825684,-118.263581,100005,2.394
20013,33.826217,-118.263577,100006,2.431
20013,33.826581,-118.263574,100007,2.456
20013,33.827421,-118.263580,100008,2.514
20013,33.827627,-118.263582,100009,2.528
20013,33.827844,-118.263583,100010,2.543
20013,33.828078,-118.263582,100011,2.559
20013,33.828078,-118.263582,110001,2.559
20013,33.828094,-118.263582,110002,2.560
20013,33.828513,-118.263580,110003,2.589
20013,33.828758,-118.263579,110004,2.606
20013,33.829710,-118.263585,110005,2.671
20013,33.829982,-118.263586,110006,2.690
20013,33.830398,-118.263587,110007,2.719
20013,33.830668,-118.263585,110008,2.737
20013,33.830993,-118.263581,110009,2.760
20013,33.831163,-118.263579,110010,2.772
20013,33.831326,-118.263576,110011,2.783
20013,33.831590,-118.263583,110012,2.801
20013,33.831712,-118.263586,110013,2.809
20013,33.832025,-118.263587,110014,2.831
20013,33.832276,-118.263583,110015,2.848
20013,33.832409,-118.263585,110016,2.857
20013,33.832577,-118.263588,110017,2.869
20013,33.832577,-118.263588,120001,2.869
20013,33.832668,-118.263589,120002,2.875
20013,33.833433,-118.263594,120003,2.928
20013,33.833664,-118.263596,120004,2.944
20013,33.833739,-118.263599,120005,2.949
20013,33.833953,-118.263599,120006,2.964
20013,33.834184,-118.263599,120007,2.980
20013,33.834452,-118.263596,120008,2.998
20013,33.834713,-118.263596,120009,3.016
20013,33.835059,-118.263595,120010,3.040
20013,33.835141,-118.263594,120011,3.046
20013,33.835385,-118.263593,120012,3.063
20013,33.835605,-118.263595,120013,3.078
20013,33.835605,-118.263595,130001,3.078
20013,33.835642,-118.263595,130002,3.080
20013,33.836070,-118.263599,130003,3.110
20013,33.836346,-118.263601,130004,3.129
20013,33.836587,-118.263599,130005,3.145
20013,33.836967,-118.263605,130006,3.172
20013,33.837302,-118.263610,130007,3.195
20013,33.837417,-118.263612,130008,3.203
20013,33.837640,-118.263618,130009,3.218
20013,33.837827,-118.263622,130010,3.231
20013,33.838032,-118.263609,130011,3.245
20013,33.838378,-118.263585,130012,3.269
20013,33.838418,-118.263582,130013,3.272
20013,33.838483,-118.263573,130014,3.276
20013,33.838650,-118.263548,130015,3.288
20013,33.838842,-118.263518,130016,3.301
20013,33.838891,-118.263508,130017,3.305
20013,33.838990,-118.263488,130018,3.311
20013,33.839085,-118.263468,130019,3.318
20013,33.839159,-118.263447,130020,3.323
20013,33.839233,-118.263425,130021,3.329
20013,33.839327,-118.263383,130022,3.336
20013,33.839430,-118.263331,130023,3.343
20013,33.839718,-118.263207,130024,3.364
20013,33.839914,-118.263125,130025,3.379
20013,33.840148,-118.263026,130026,3.396
20013,33.840237,-118.262979,130027,3.402
20013,33.840294,-118.262949,130028,3.407
20013,33.840738,-118.262787,130029,3.439
20013,33.841026,-118.262712,130030,3.459
20013,33.841073,-118.262701,130031,3.462
20013,33.841167,-118.262679,130032,3.469
20013,33.841408,-118.262651,130033,3.486
20013,33.841427,-118.262651,130034,3.487
20013,33.841852,-118.262645,130035,3.516
20013,33.842085,-118.262664,130036,3.532
20013,33.842194,-118.262676,130037,3.540
20013,33.842342,-118.262693,130038,3.550
20013,33.842392,-118.262702,130039,3.554
20013,33.842493,-118.262719,130040,3.561
20013,33.842585,-118.262740,130041,3.567
20013,33.842669,-118.262761,130042,3.573
20013,33.842718,-118.262776,130043,3.576
20013,33.842879,-118.262822,130044,3.588
20013,33.843010,-118.262870,130045,3.597
20013,33.843039,-118.262882,130046,3.599
20013,33.843224,-118.262962,130047,3.613
20013,33.843277,-118.262985,130048,3.617
20013,33.843297,-118.262994,130049,3.618
20013,33.843310,-118.263000,130050,3.619
20013,33.843310,-118.263000,140001,3.619
20013,33.843487,-118.263081,140002,3.632
20013,33.843571,-118.263120,140003,3.639
20013,33.843799,-118.263261,140004,3.656
20013,33.844764,-118.263873,140005,3.732
20013,33.844901,-118.263951,140006,3.742
20013,33.845019,-118.264014,140007,3.751
20013,33.845061,-118.264034,140008,3.754
20013,33.845290,-118.264133,140009,3.771
20013,33.845367,-118.264169,140010,3.776
20013,33.845530,-118.264244,140011,3.789
20013,33.845620,-118.264282,140012,3.795
20013,33.845883,-118.264363,140013,3.814
20013,33.846001,-118.264393,140014,3.822
20013,33.846241,-118.264454,140015,3.839
20013,33.846273,-118.264460,140016,3.841
20013,33.846396,-118.264482,140017,3.850
20013,33.846476,-118.264497,140018,3.855
20013,33.846542,-118.264507,140019,3.860
20013,33.846719,-118.264532,140020,3.872
20013,33.846915,-118.264557,140021,3.886
20013,33.847216,-118.264596,140022,3.907
20013,33.847476,-118.264629,140023,3.925
20013,33.847480,-118.264307,140024,3.943
20013,33.847476,-118.263963,140025,3.963
20013,33.847464,-118.263709,140026,3.978
20013,33.847464,-118.263709,150001,3.978
20013,33.847453,-118.263462,150002,3.992
20013,33.847440,-118.263263,150003,4.003
20013,33.847433,-118.263147,150004,4.010
20013,33.847407,-118.262909,150005,4.024
20013,33.847373,-118.262645,150006,4.039
20013,33.847314,-118.262290,150007,4.060
20013,33.847240,-118.261982,150008,4.079
20013,33.847210,-118.261865,150009,4.086
20013,33.847158,-118.261631,150010,4.099
20013,33.847035,-118.261153,150011,4.128
20013,33.846985,-118.260962,150012,4.140
20013,33.846896,-118.260576,150013,4.163
20013,33.846833,-118.260179,150014,4.186
